Asset Name,Work Order Address,Date/Time Created,Customer Name,Work Description,Completion Note,Part Description,Quantity,Part Name,WO#,Billing Account Name,Completion_Note_cleaned
2102213092019,2700 Wilhite Dr. Lexington KY 40503 US,2023-12-03 08:48:38,10374 Starbucks Corporate,"2102213092019:Close Door Error:Kat, SSV, called in because their MerryChef oven is stuck on the door is open screen but the door is closed and there are not any gaps in the door. Asset Tag: 7290081808 Store hours: 5a-10:30p KB0012272",Replaced blown fuse. Mag ampreage draw good. No other problems found,nan,0,,ST10374032,Starbucks,replace blow fuse Mag ampreage draw good problem find
2102213092019,2700 Wilhite Dr. Lexington KY 40503 US,2023-12-13 08:46:31,10374 Starbucks Corporate,2102213092019:101 Magnetron Failure:Error in picture below. Magnetron failed,Found Left magnetron open filament only drawing 4.0 amps. And HV Capacitor left side swelled up and leaking. Replaced all tested good,nan,0,,ST10374033,Starbucks,find Left magnetron open filament draw 40 amp HV Capacitor leave side swell leak Replaced good
2102213092019,2700 Wilhite Dr. Lexington KY 40503 US,2023-12-14 08:03:59,10374 Starbucks Corporate,2102213092019:Other:Coating on oven door appears to be melting,Replaced outer door.,nan,0,,ST10374034,Starbucks,replace outer door
2102213092019,2700 Wilhite Dr. Lexington KY 40503 US,2023-12-26 09:30:57,10374 Starbucks Corporate,2102213092019:Paper Burning:The oven keeps burning the wax paper,The initial problem stated the oven was vurning wax paper. Upon arrival i found the oven to have a “clean cavity” warning on the screen. The crew member had cleaned the inside of the unit prior to my arrival. I clean the screen filter and tested. Unit tested fine.,nan,0,,ST10374038,Starbucks,"initial problem state oven vurne wax paper upon arrival find oven "" clean cavity "" warn screen crew member clean inside unit prior arrival clean screen filter unit"
2102213092019,2700 Wilhite Dr. Lexington KY 40503 US,2024-01-01 11:31:38,10374 Starbucks Corporate,"2102213092019:Menu Issue:Oven will not connect to wifi and will not update, it is two updates behind",Nodule is connected. No automatic menu update. I manually updated to new menu via stick drive. Told manager to contact I.T.,nan,0,,ST10374039,Starbucks,Nodule connect automatic menu update manually update new menu via stick drive Told manager contact
2102213092019,2700 Wilhite Dr. Lexington KY 40503 US,2024-01-31 07:58:43,10374 Starbucks Corporate,2102213092019:Close Door Error:Prompting 'oven door open' notification when oven door is closed completely.,Found door switch not clicking at all. Replaced both sets of switches. Unit tested good.,nan,0,,ST10374042,Starbucks,find door switch click replace set switch Unit good
2102213092019,2700 Wilhite Dr. Lexington KY 40503 US,2024-03-04 12:16:03,10374 Starbucks Corporate,"2102213092019:Food Not Cooking Properly:Is not cooking food long enough, will pull out a sandwich that is cold in the middle",Could not duplicate issue. Tested product. 34 degrees before heating. 202 degrees afterwards. Seems they where trying to cook frozen food. I explained the product temp prior to cooking. Unit tested great.,nan,0,,ST10374044,Starbucks,could duplicate issue product 34 degree heat 202 degree afterwards seem try cook frozen food explain product temp prior cook Unit great
2102213092019,2700 Wilhite Dr. Lexington KY 40503 US,2024-04-04 13:28:36,10374 Starbucks Corporate,"2102213092019:Menu Issue:Ashley, SM. Issue/Concern: It won’t update to the spring | stuck on the winter | unable to download the recipes | they try the manual update |they did not coordinate. Resolution: Create Service Request KBA: Merrychef E2S Ovens - All Issues / KB0012272 Store Hours: 5:00am-10:00pm Sun-Thu 5:00am-10:30pm Fri-Sat Phone Number: 8592780606 Asset tag: 7290081808 OCR: N/A",Found module is powered up and online. Manually updated unit via USB. Unit tested good.,nan,0,,ST10374045,Starbucks,find module power online Manually update unit via USB Unit good
2102213092019,2700 Wilhite Dr. Lexington KY 40503 US,2024-04-14 21:42:38,10374 Starbucks Corporate,2102213092019:Loud Noises:When trying to heat a food item it makes an bad electrical buzzing noise,Upon arrival i was showed a video of the issue(extremely helpful). Found the cook plate and stubs burnt really good. Replaced both. Unit tested great.,nan,0,,ST10374046,Starbucks,upon arrival show video issueextremely helpful Found cook plate stub burn really good Replaced Unit great
2104213090295,4280 Lavon Drive Garland TX 75040 US,2021-10-29 14:45:28,9932 Starbucks Corporate,2104213090295:Other:CONSTANT KEY PRESS DETECTED CALL SERVICE SUPPORT,"Found unit showing constant key press, more than likely due to nailed screen touches. Advised to associate if this happens in the future to unplug oven for a few seconds to reset it. After reset unit woks fine, all oven functions tested to be within specs.


Closed call with FCC.",nan,0,,ST9932011,Starbucks,find unit show constant key press likely due nail screen touch advise associate happen future unplug oven second reset reset unit wok oven function within specsclose call FCC
MerryChef,4280 Lavon Drive Garland TX 75040 US,2022-02-27 07:04:05,9932 Starbucks Corporate,"2104213090295:Other:Store 9932 Shift: Shelby Langrehr Hours: 5am - 10:30pm Oven is showing a message saying ""constant key press detected"" we've tried to turn it on and off but it still shows the message.","Shimmed screen to clear constant key press detected error, also handle was loose, tightened up screws,

Tested all oven functions and meets all manufacturers specs.

Completed in FCC",nan,0,,ST9932012,Starbucks,Shimmed screen clear constant key press detect error also handle loose tighten screwstested oven function meet manufacturer specscomplete FCC
2104213090295,4280 Lavon Drive Garland TX 75040 US,2022-04-22 06:44:43,9932 Starbucks Corporate,2104213090295:101 Magnetron Failure:Error - E101,Checked oven functions and found the left magnetron burnt. Along with the left diode and left capacitor. Tested all other oven functions everything working good,"Diode Replacement Kit, Eikon",1,PSR109,ST9932013,Welbilt,check oven function find leave magnetron burn Along leave diode leave capacitor oven function everything work good
2104213090295,4280 Lavon Drive Garland TX 75040 US,2022-04-22 06:44:43,9932 Starbucks Corporate,2104213090295:101 Magnetron Failure:Error - E101,Checked oven functions and found the left magnetron burnt. Along with the left diode and left capacitor. Tested all other oven functions everything working good,"Capacitor, 1.00uF, 2500V, 50/60HZ",1,30Z1331,ST9932013,Welbilt,check oven function find leave magnetron burn Along leave diode leave capacitor oven function everything work good
2104213090295,4280 Lavon Drive Garland TX 75040 US,2022-04-22 06:44:43,9932 Starbucks Corporate,2104213090295:101 Magnetron Failure:Error - E101,Checked oven functions and found the left magnetron burnt. Along with the left diode and left capacitor. Tested all other oven functions everything working good,"Magnetron, Toshiba 2M303H Based",1,P30Z1415,ST9932013,Welbilt,check oven function find leave magnetron burn Along leave diode leave capacitor oven function everything work good
2104213090295,4280 Lavon Drive Garland TX 75040 US,2022-05-10 06:28:55,9932 Starbucks Corporate,2104213090295:Other:Store #: 9932 Shift: Shelby Langrehr Hours: 5a - 10:30p Both the ovens have an inconsistent heating time. The food is not properly warming up and customers have said their food wasn't warm enough. https://s00332safocwpr.blob.core.windows.net/stores/9932/9932-202205100419-7531B4CF-D257-4868-88AA-4B7BE9822DDA.jpeg?sv=2019-12-12&sr=b&st=2022-05-09&se=2022-08-08&spr=https&sp=r&sig=%2FX202H21hwaleVoQkpusKxvI9AwYwwF47KW2S%2BK7LcY%3D,Checked oven functions and found the limit button in the back tripped. Also I uploaded the new menu as it was in spring. Tested all other oven functions everything working good. Also he other oven upload menu.,nan,0,,ST9932014,Starbucks,check oven function find limit button back trip also upload new menu spring oven function everything work good also oven upload menu
2104213090295,4280 Lavon Drive Garland TX 75040 US,2022-06-12 17:06:20,9932 Starbucks Corporate,2104213090295:101 Magnetron Failure:Error display on the oven. Will not function after the error display pops up,Arrived onsite and was unable to replicate reported issue. Oven was warmed and in use upon arriving. Oven components were tested; Magnetrons were ramping up as normal with 7 amps stemming from each mag. Test cooked a couple of food items (Bacon Gouda sandwich (2x bacon Gouda sandwiches and a butter croissant) and they cooked with no issues or interruptions. Shift on duty advised that the issue rarely occurs.,nan,0,,ST9932016,Starbucks,arrive onsite unable replicate report issue Oven warm use upon arrive Oven component weare magnetron weare ramp normal 7 amp stem mag Test cook couple food item Bacon Gouda sandwich 2x bacon Gouda sandwich butter croissant cook issue interruption shift duty advise issue rarely occur
2104213090295,4280 Lavon Drive Garland TX 75040 US,2022-06-20 16:18:54,9932 Starbucks Corporate,2104213090295:101 Magnetron Failure:Works when u turn it back on but gives this error around this time of day almost everyday. Business Hours 5am-1030 pm Store 9932 Highway 78&190 Left Oven,Checked oven functions and found the SRB Board faulty. Replaced part and tested oven functions everything working good,Control PCB UNI SRB,1,P30Z5021,ST9932017,Welbilt,check oven function find SRB Board faulty Replaced part oven function everything work good
2104213090295,4280 Lavon Drive Garland TX 75040 US,2022-07-12 21:04:50,9932 Starbucks Corporate,"2104213090295:101 Magnetron Failure:Oven is continuing to show error E101. We have turned it on and off, unplugged it, removed items that could block airflow, and maintained vent cleanliness. We have submitted multiple tickets to fix this issue, but the error code has remained.","Found Left mag bad, replaced.

Completed with FCC by Justin","Magnetron, Toshiba 2M303H Based",1,P30Z1415,ST9932019,Welbilt,find Left mag bad replacedcompleted FCC Justin
2104213090295,4280 Lavon Drive Garland TX 75040 US,2023-02-07 09:40:16,9932 Starbucks Corporate,2104213090295:101 Magnetron Failure:Error code E101 Oven just stopped in the middle of cooking,Replaced both faulty magnetrons; warped cook plate and worn stubs; vacuumed the EC; recalibrated the touchscreen; performed a recommission test and a function test and the oven performed properly. The oven warmed up to cooking temperature.,Packaged Cook Plate Single Sided,1,PDB0819,ST9932022,Starbucks,replace faulty magnetron warp cook plate wear stub vacuum EC recalibrate touchscreen perform recommission test function test oven perform properly oven warm cook temperature
2104213090295,4280 Lavon Drive Garland TX 75040 US,2023-02-07 09:40:16,9932 Starbucks Corporate,2104213090295:101 Magnetron Failure:Error code E101 Oven just stopped in the middle of cooking,Replaced both faulty magnetrons; warped cook plate and worn stubs; vacuumed the EC; recalibrated the touchscreen; performed a recommission test and a function test and the oven performed properly. The oven warmed up to cooking temperature.,"Magnetron, Toshiba 2M303H Based",2,P30Z1415,ST9932022,Starbucks,replace faulty magnetron warp cook plate wear stub vacuum EC recalibrate touchscreen perform recommission test function test oven perform properly oven warm cook temperature
2104213090295,4280 Lavon Drive Garland TX 75040 US,2023-02-07 09:40:16,9932 Starbucks Corporate,2104213090295:101 Magnetron Failure:Error code E101 Oven just stopped in the middle of cooking,Replaced both faulty magnetrons; warped cook plate and worn stubs; vacuumed the EC; recalibrated the touchscreen; performed a recommission test and a function test and the oven performed properly. The oven warmed up to cooking temperature.,e2s Cavity X4 Stub Kit Replacement C-Pla,1,PSB1148,ST9932022,Starbucks,replace faulty magnetron warp cook plate wear stub vacuum EC recalibrate touchscreen perform recommission test function test oven perform properly oven warm cook temperature
2104213090295,4280 Lavon Drive Garland TX 75040 US,2023-06-11 13:11:41,9932 Starbucks Corporate,"2104213090295:Shuts Off:The oven is shutting down and displaying this error code. We have turned it on and off, but the error code will shortly return.","Error: E101
Replaced both contaminated waveguides, contaminated magnetrons and the faulty right transformer; replaced the left capacitor because there were minor dents on the case; vacuumed the EC; cleaned the stirrer area, both stirrer assemblies, the magnetron vent duct, exhaust pipe; installed the missing hardware on the partition plate. 
Performed a recommission test and a function test and the oven performed properly. The oven heated up to cooking tempreture. Test cooked a breakfast sandwich and it was fully cooked.","Capacitor, 1.00uF, 2500V, 50/60HZ",1,30Z1331,ST9932025,Starbucks,error e101replace contaminate waveguide contaminate magnetron faulty right transformer replace leave capacitor weare minor dent case vacuum EC clean stirr area stirrer assemblies magnetron vent duct exhaust pipe instal miss hardware partition plate Performed recommission test function test oven perform properly oven heat cooking tempreture test cook breakfast sandwich fully cook
2104213090295,4280 Lavon Drive Garland TX 75040 US,2023-06-11 13:11:41,9932 Starbucks Corporate,"2104213090295:Shuts Off:The oven is shutting down and displaying this error code. We have turned it on and off, but the error code will shortly return.","Error: E101
Replaced both contaminated waveguides, contaminated magnetrons and the faulty right transformer; replaced the left capacitor because there were minor dents on the case; vacuumed the EC; cleaned the stirrer area, both stirrer assemblies, the magnetron vent duct, exhaust pipe; installed the missing hardware on the partition plate. 
Performed a recommission test and a function test and the oven performed properly. The oven heated up to cooking tempreture. Test cooked a breakfast sandwich and it was fully cooked.","Magnetron, Toshiba 2M303H Based",2,P30Z1415,ST9932025,Starbucks,error e101replace contaminate waveguide contaminate magnetron faulty right transformer replace leave capacitor weare minor dent case vacuum EC clean stirr area stirrer assemblies magnetron vent duct exhaust pipe instal miss hardware partition plate Performed recommission test function test oven perform properly oven heat cooking tempreture test cook breakfast sandwich fully cook
2104213090295,4280 Lavon Drive Garland TX 75040 US,2023-06-11 13:11:41,9932 Starbucks Corporate,"2104213090295:Shuts Off:The oven is shutting down and displaying this error code. We have turned it on and off, but the error code will shortly return.","Error: E101
Replaced both contaminated waveguides, contaminated magnetrons and the faulty right transformer; replaced the left capacitor because there were minor dents on the case; vacuumed the EC; cleaned the stirrer area, both stirrer assemblies, the magnetron vent duct, exhaust pipe; installed the missing hardware on the partition plate. 
Performed a recommission test and a function test and the oven performed properly. The oven heated up to cooking tempreture. Test cooked a breakfast sandwich and it was fully cooked.",E2S W/GUIDE&P/PLATE KIT,2,PSR317,ST9932025,Starbucks,error e101replace contaminate waveguide contaminate magnetron faulty right transformer replace leave capacitor weare minor dent case vacuum EC clean stirr area stirrer assemblies magnetron vent duct exhaust pipe instal miss hardware partition plate Performed recommission test function test oven perform properly oven heat cooking tempreture test cook breakfast sandwich fully cook
2104213090295,4280 Lavon Drive Garland TX 75040 US,2023-06-11 13:11:41,9932 Starbucks Corporate,"2104213090295:Shuts Off:The oven is shutting down and displaying this error code. We have turned it on and off, but the error code will shortly return.","Error: E101
Replaced both contaminated waveguides, contaminated magnetrons and the faulty right transformer; replaced the left capacitor because there were minor dents on the case; vacuumed the EC; cleaned the stirrer area, both stirrer assemblies, the magnetron vent duct, exhaust pipe; installed the missing hardware on the partition plate. 
Performed a recommission test and a function test and the oven performed properly. The oven heated up to cooking tempreture. Test cooked a breakfast sandwich and it was fully cooked.","Transformer, 60Hz",1,P30Z1558,ST9932025,Starbucks,error e101replace contaminate waveguide contaminate magnetron faulty right transformer replace leave capacitor weare minor dent case vacuum EC clean stirr area stirrer assemblies magnetron vent duct exhaust pipe instal miss hardware partition plate Performed recommission test function test oven perform properly oven heat cooking tempreture test cook breakfast sandwich fully cook
nan,4280 Lavon Drive Garland TX 75040 US,2023-07-27 08:57:18,9932 Starbucks Corporate,2104213090295:Constant Key Press:Oven is locked up and will not operate.,Called store and asked to unplug and re-plug. oven is now working fine.,nan,0,,ST9932027,Starbucks,call store ask unplug replug oven work
2104213090295,4280 Lavon Drive Garland TX 75040 US,2024-03-26 09:39:19,9932 Starbucks Corporate,2104213090295:Close Door Error:The oven door is not recognizing when it is closed.,"Adjusted the door switches; removed the previously installed shims from the QTS; cleaned the QTS & overlay; recalibrated the touchscreen; replaced the right capacitor due to it leaking; vacuumed the EC & air filter duct; cleaned the air filter and surround; cleaned the inside of the panels. Performed a recommission test, a function test, a magnetron leak test and the oven performed properly. The oven heated up to cooking tempreture. Test cooked a double smoked bacon sandwich.","Capacitor, 1.00uF, 2500V, 50/60HZ",1,30Z1331,ST9932030,Starbucks,adjust door switch remove previously instal shim QTS clean QTS overlay recalibrate touchscreen replace right capacitor due leak vacuum EC air filter duct clean air filter surround clean inside panel perform recommission test function test magnetron leak test oven perform properly oven heat cooking tempreture test cook double smoke bacon sandwich
2104213090295,4280 Lavon Drive Garland TX 75040 US,2024-05-29 15:06:54,9932 Starbucks Corporate,2104213090295:Constant Key Press:Constant key press detected . We can't clear the code.,"5-29-24
Constant key press
Power cycled the oven; recalibrated the touchscreen; Performed a recommission test, a function test, a magnetron leak test and the oven performed properly. The oven heated up to cooking tempreture. The oven heated up to cooking tempreture. 
A. Tucker",nan,0,,ST9932031,Starbucks,52924constant key pressPower cycle oven recalibrate touchscreen Performed recommission test function test magnetron leak test oven perform properly oven heat cooking tempreture oven heat cooking tempreture Tucker
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2022-04-07 10:54:47,27294 Starbucks Corporate,2106213093115:Other:Right oven keeps needing to heat up throughout the day,"Right 2106213093115

Faults 
Zero 

CC
26527

Volts 
208

Amps 16.1
7.9
8.1

Heater Amps 10.1

Blower ok 
Fan ok 
Door ok 
Filter ok

Oven drops out of cook cook cycle to heat back up to operating temperature 

Replace RTD probe 
Ohm test heater element ok
Test systems and find zero faults 

Jordan / Supervisor 

Case 00449932
Mary Chef stated that the oven is unable to maintain temperature during heavy cook cycles. The temperature that it loses when the doors open between each item placed in the oven will cause it to lose heat",Thermocouple Assembly Angled,1,DB0063,ST27294004,Welbilt,right 2106213093115faults Zero cc26527volts 208amp 1617981heater Amps 101blow Fan Door Filter okoven drop cook cook cycle heat back operate temperature replace RTD probe Ohm test heater element okt system find zero fault Jordan Supervisor Case 00449932Mary Chef state oven unable maintain temperature heavy cook cycle temperature lose door open item place oven lose heat
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2022-04-07 10:54:47,27294 Starbucks Corporate,2106213093115:Other:Right oven keeps needing to heat up throughout the day,"Right 2106213093115

Faults 
Zero 

CC
26527

Volts 
208

Amps 16.1
7.9
8.1

Heater Amps 10.1

Blower ok 
Fan ok 
Door ok 
Filter ok

Oven drops out of cook cook cycle to heat back up to operating temperature 

Replace RTD probe 
Ohm test heater element ok
Test systems and find zero faults 

Jordan / Supervisor 

Case 00449932
Mary Chef stated that the oven is unable to maintain temperature during heavy cook cycles. The temperature that it loses when the doors open between each item placed in the oven will cause it to lose heat","Door Handle Assembly, Us e2s",1,PSB3123,ST27294004,Welbilt,right 2106213093115faults Zero cc26527volts 208amp 1617981heater Amps 101blow Fan Door Filter okoven drop cook cook cycle heat back operate temperature replace RTD probe Ohm test heater element okt system find zero fault Jordan Supervisor Case 00449932Mary Chef state oven unable maintain temperature heavy cook cycle temperature lose door open item place oven lose heat
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2022-04-23 10:25:08,27294 Starbucks Corporate,2106213093115:Other:Touch screen is not working. Also can not turn off oven. constant key press,"Called store. 

Troubleshoot over phone 

Had store reset unit. 

Oven warmed up. 

Unit working as normal. 

Call compote.",nan,0,,ST27294005,Starbucks,call store Troubleshoot phone store reset unit Oven warm Unit work normal call compote
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2022-04-29 06:44:25,27294 Starbucks Corporate,2106213093115:Other:Displaying error message on touch screen. See photo,"208/
Door and filter ok 
LM 8.4
RM 8.2
H 10
BF ok
RF 10-100

Dirty EC clogged vents causing over heating loose Displaying error message on touch screen

Tested unit and all test passed recalibrated screen",nan,0,,ST27294006,Starbucks,208door filter LM 84rm 82h 10bf okRF 10100dirty EC clogged vent cause heating loose display error message touch screenteste unit test pass recalibrate screen
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2022-09-25 03:12:31,27294 Starbucks Corporate,2106213093115:Door Gasket/Seal:Gasket that seals the oven on the right side is damaged. Also is cracking and not sealing completely. Causes occasional heat loss that requires it to re-warm up about 25 degrees.,"208v

8.00 amps each mag circuit 
17.00 amps mags combined 

11.00 amps heater 

Unit gasket issue 

Upon inspecting unit found that the unit had a worn gasket and needed replacement 

Installed new gasket. Tested unit all test passed at 0 faults","Door Seal, E2S",1,PSB316,ST27294007,Starbucks,208v800 amp mag circuit 1700 amp mag combine 1100 amp heater Unit gasket issue upon inspect unit find unit wear gasket need replacement instal new gasket unit test pass 0 fault
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2022-09-26 04:41:39,27294 Starbucks Corporate,"2106213093115:Close Door Error:Keeps saying ""door open"" will not cook food","208
Cc 69069
LM 8.5
RM 8.4
17.2 amps 
H 10.8
BF ok
RF 10-100 ok

Keeps saying ""door open"" will not cook food broken switches 

Tested unit and all test passed","Microswitch, Short Arm",2,30Z1477,ST27294008,Starbucks,208cc 69069lm 85rm 84172 amp H 108BF okRF 10100 okkeep say door open cook food break switch unit test pass
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2022-09-26 04:41:39,27294 Starbucks Corporate,"2106213093115:Close Door Error:Keeps saying ""door open"" will not cook food","208
Cc 69069
LM 8.5
RM 8.4
17.2 amps 
H 10.8
BF ok
RF 10-100 ok

Keeps saying ""door open"" will not cook food broken switches 

Tested unit and all test passed",Short Lever Microswitch,1,30Z1566,ST27294008,Starbucks,208cc 69069lm 85rm 84172 amp H 108BF okRF 10100 okkeep say door open cook food break switch unit test pass
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2022-10-15 08:47:04,27294 Starbucks Corporate,"2106213093115:Constant Key Press:Its broken wont heat called the store, provide instruction to turn off and unplug it. store already did it and still the same problem",nan,nan,0,,ST27294009,Starbucks,nan
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-02-02 05:18:54,27294 Starbucks Corporate,2106213093115:Loud Noises:Sounds like an old microwave giving out... electrical problem? Also smells off,"RightE2S

Faults 
0

Volts 
208v

Amps 
R-8.5
L-8.5

Heater amps 
10.5

Checked EC , arching

Oven has slight arching . Advised partner to order cook plate , tested unit all test passed with zero faults",nan,0,,ST27294010,Starbucks,righte2sfault 0volt 208vamps r85l85heater amp 105checke EC archingoven slight arch advise partner order cook plate unit test pass zero fault
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-03-29 16:33:29,27294 Starbucks Corporate,2106213093115:Close Door Error:Oven door does not shut all the way. Sometimes leaves an error saying the oven is still open. Door is slightly off the hinge but connected.,"Righte2s

208V

Faults 
0

Amps-16.7
Left Circuit-8.4
Right Circuit-8.3
Heaters-10.7

Checked EC, door open call

Primary door switch wasn’t properly adjusted and would give door open error when closed . Adjusted door switches , tested unit, all test pass without faults.",nan,0,,ST27294011,Starbucks,righte2s208vfault 0amps167left Circuit84Right circuit83heaters107checke EC door open callPrimary door switch be not properly adjust give door open error close adjusted door switch unit test pass without fault
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-04-29 13:26:44,27294 Starbucks Corporate,2106213093115:Constant Key Press:called the store to troubleshoot it but store already did it and request for a tech Error code came up for over heating. Followed instructions on fixing and it was resolved briefly. Now touch screen is not working.,"Righte2s

208V

Faults 
0

Amps-16.4
Left Circuit-8.2
Right Circuit-8.2
Heaters-11.3

Checked EC, constant key press

Reset and recalibrated oven, tested unit, all test pass without faults.",nan,0,,ST27294012,Starbucks,righte2s208vfaults 0amps164left circuit82right circuit82heaters113checke EC constant key pressreset recalibrate oven unit test pass without fault
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-05-05 06:37:29,27294 Starbucks Corporate,2106213093115:Loud Noises:Chase SHIFT called to report that the Merrychef oven on the right side is making a horrible noise when turned on and has a plastic burning smell coming from the back. They have turned the oven off. There were no errors SH:430am-9pm KB0012272 - Latest Version QR:7290381287 PH#3237097401,"Righte2s

208V

Faults 
0

Amps-17
Left Circuit-8.5
Right Circuit-8.5
Heaters-11.3

Checked EC, oven making sounds 

Transformer burnt and cap blew up . Replaced both upon turning oven on heard a loud noise and the emis were burnt replaced both and then had a over heat stat release such wouldn’t go away so replaced srb board then tried to turn oven on again and it was getting a mag on without request , so replaced the srb again and let them cook a few times and oven tested fine ., tested unit, all test pass without faults.","Transformer, 60Hz",1,P30Z1558,ST27294013,Starbucks,righte2s208vfaults 0amps17left circuit85right circuit85heaters113checke EC oven make sound Transformer burn capacitor blow replace upon turn oven hear loud noise emis weare burn replace heat stat release would not go away replace srb board try turn oven get mag without request replace srb let cook times oven unit test pass without fault
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-05-05 06:37:29,27294 Starbucks Corporate,2106213093115:Loud Noises:Chase SHIFT called to report that the Merrychef oven on the right side is making a horrible noise when turned on and has a plastic burning smell coming from the back. They have turned the oven off. There were no errors SH:430am-9pm KB0012272 - Latest Version QR:7290381287 PH#3237097401,"Righte2s

208V

Faults 
0

Amps-17
Left Circuit-8.5
Right Circuit-8.5
Heaters-11.3

Checked EC, oven making sounds 

Transformer burnt and cap blew up . Replaced both upon turning oven on heard a loud noise and the emis were burnt replaced both and then had a over heat stat release such wouldn’t go away so replaced srb board then tried to turn oven on again and it was getting a mag on without request , so replaced the srb again and let them cook a few times and oven tested fine ., tested unit, all test pass without faults.","Fuse, 20A",2,30Z1177,ST27294013,Starbucks,righte2s208vfaults 0amps17left circuit85right circuit85heaters113checke EC oven make sound Transformer burn capacitor blow replace upon turn oven hear loud noise emis weare burn replace heat stat release would not go away replace srb board try turn oven get mag without request replace srb let cook times oven unit test pass without fault
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-05-05 06:37:29,27294 Starbucks Corporate,2106213093115:Loud Noises:Chase SHIFT called to report that the Merrychef oven on the right side is making a horrible noise when turned on and has a plastic burning smell coming from the back. They have turned the oven off. There were no errors SH:430am-9pm KB0012272 - Latest Version QR:7290381287 PH#3237097401,"Righte2s

208V

Faults 
0

Amps-17
Left Circuit-8.5
Right Circuit-8.5
Heaters-11.3

Checked EC, oven making sounds 

Transformer burnt and cap blew up . Replaced both upon turning oven on heard a loud noise and the emis were burnt replaced both and then had a over heat stat release such wouldn’t go away so replaced srb board then tried to turn oven on again and it was getting a mag on without request , so replaced the srb again and let them cook a few times and oven tested fine ., tested unit, all test pass without faults.","Mains Filter, Shaffner FN20, E2S",2,30Z1573,ST27294013,Starbucks,righte2s208vfaults 0amps17left circuit85right circuit85heaters113checke EC oven make sound Transformer burn capacitor blow replace upon turn oven hear loud noise emis weare burn replace heat stat release would not go away replace srb board try turn oven get mag without request replace srb let cook times oven unit test pass without fault
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-05-05 06:37:29,27294 Starbucks Corporate,2106213093115:Loud Noises:Chase SHIFT called to report that the Merrychef oven on the right side is making a horrible noise when turned on and has a plastic burning smell coming from the back. They have turned the oven off. There were no errors SH:430am-9pm KB0012272 - Latest Version QR:7290381287 PH#3237097401,"Righte2s

208V

Faults 
0

Amps-17
Left Circuit-8.5
Right Circuit-8.5
Heaters-11.3

Checked EC, oven making sounds 

Transformer burnt and cap blew up . Replaced both upon turning oven on heard a loud noise and the emis were burnt replaced both and then had a over heat stat release such wouldn’t go away so replaced srb board then tried to turn oven on again and it was getting a mag on without request , so replaced the srb again and let them cook a few times and oven tested fine ., tested unit, all test pass without faults.",Control PCB UNI SRB,2,P30Z5021,ST27294013,Starbucks,righte2s208vfaults 0amps17left circuit85right circuit85heaters113checke EC oven make sound Transformer burn capacitor blow replace upon turn oven hear loud noise emis weare burn replace heat stat release would not go away replace srb board try turn oven get mag without request replace srb let cook times oven unit test pass without fault
2106213093115,24575 Copper Hill Drive Santa Clarita CA 91354 US,2023-05-05 06:37:29,27294 Starbucks Corporate,2106213093115:Loud Noises:Chase SHIFT called to report that the Merrychef oven on the right side is making a horrible noise when turned on and has a plastic burning smell coming from the back. They have turned the oven off. There were no errors SH:430am-9pm KB0012272 - Latest Version QR:7290381287 PH#3237097401,"Righte2s

208V

Faults 
0

Amps-17
Left Circuit-8.5
Right Circuit-8.5
Heaters-11.3

Checked EC, oven making sounds 

Transformer burnt and cap blew up . Replaced both upon turning oven on heard a loud noise and the emis were burnt replaced both and then had a over heat stat release such wouldn’t go away so replaced srb board then tried to turn oven on again and it was getting a mag on without request , so replaced the srb again and let them cook a few times and oven tested fine ., tested unit, all test pass without faults.","Capacitor, 1.00uF, 2500V, 50/60HZ",1,30Z1331,ST27294013,Starbucks,righte2s208vfaults 0amps17left circuit85right circuit85heaters113checke EC oven make sound Transformer burn capacitor blow replace upon turn oven hear loud noise emis weare burn replace heat stat release would not go away replace srb board try turn oven get mag without request replace srb let cook times oven unit test pass without fault
